,device,dnn_applied,plus_file,minus_file,scene,snr_left,snr_right,snr,mbstoi,hasqi_left,haspi_left,sisdr
0,001_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/001_ku100/001_ku100_plus_party_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/001_ku100/001_ku100_minus_party_0deg.wav,party_0deg,5.591357350349426,6.163746118545532,5.882071852684021,0.6632126553599564,0.22370401200511195,0.9866721900000228,-5.842719078063965
1,001_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/001_ku100/001_ku100_plus_party_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/001_ku100/001_ku100_minus_party_30deg.wav,party_30deg,5.935739278793335,8.343546986579895,7.286807894706726,0.718308637403642,0.2158340372657093,0.9898281661498763,-7.269674301147461
2,001_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/001_ku100/001_ku100_plus_restaurant_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/001_ku100/001_ku100_minus_restaurant_0deg.wav,restaurant_0deg,4.923273921012878,4.904215335845947,4.9132901430130005,0.63936717842111,0.2472971186798154,0.9975154843018185,-4.903838157653809
3,001_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/001_ku100/001_ku100_plus_restaurant_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/001_ku100/001_ku100_minus_restaurant_30deg.wav,restaurant_30deg,5.017645955085754,6.925882697105408,6.121634840965271,0.6989076144904689,0.23961115348189968,0.9957225227205795,-6.122670650482178
4,001_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/001_ku100/001_ku100_plus_meeting_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/001_ku100/001_ku100_minus_meeting_0deg.wav,meeting_0deg,4.458024799823761,4.040268361568451,4.248673617839813,0.6743455452234451,0.2531553546929864,0.9962449210979032,-4.2319207191467285
5,001_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/001_ku100/001_ku100_plus_meeting_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/001_ku100/001_ku100_minus_meeting_30deg.wav,meeting_30deg,5.812283158302307,7.194820046424866,6.57672643661499,0.7107640542538936,0.25436677028938387,0.9960873937787292,-6.597722053527832
6,002_gn3_h_bypass_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/002_gn3_h_bypass_ku100/002_gn3_h_bypass_ku100_plus_party_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/002_gn3_h_bypass_ku100/002_gn3_h_bypass_ku100_minus_party_0deg.wav,party_0deg,4.281418323516846,4.015732109546661,4.1490936279296875,0.6872293736478352,0.2325723530121913,0.9993047586539499,-4.130238056182861
7,002_gn3_h_bypass_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/002_gn3_h_bypass_ku100/002_gn3_h_bypass_ku100_plus_party_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/002_gn3_h_bypass_ku100/002_gn3_h_bypass_ku100_minus_party_30deg.wav,party_30deg,5.238842964172363,5.973477363586426,5.684858560562134,0.7285599408632073,0.2512622376905663,0.99947451471146,-5.663201808929443
8,002_gn3_h_bypass_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/002_gn3_h_bypass_ku100/002_gn3_h_bypass_ku100_plus_restaurant_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/002_gn3_h_bypass_ku100/002_gn3_h_bypass_ku100_minus_restaurant_0deg.wav,restaurant_0deg,4.000788331031799,3.25161874294281,3.617922365665436,0.6473265801605725,0.218219590487856,0.9994398546472305,-3.621080160140991
9,002_gn3_h_bypass_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/002_gn3_h_bypass_ku100/002_gn3_h_bypass_ku100_plus_restaurant_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/002_gn3_h_bypass_ku100/002_gn3_h_bypass_ku100_minus_restaurant_30deg.wav,restaurant_30deg,4.8847538232803345,5.550217032432556,5.301845073699951,0.6972901827390323,0.22937093240325368,0.9996228891083604,-5.308534622192383
10,002_gn3_h_bypass_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/002_gn3_h_bypass_ku100/002_gn3_h_bypass_ku100_plus_meeting_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/002_gn3_h_bypass_ku100/002_gn3_h_bypass_ku100_minus_meeting_0deg.wav,meeting_0deg,4.345552921295166,3.5625696182250977,3.9657503366470337,0.6895558470598301,0.2713993624652977,0.999620924935414,-3.9587018489837646
11,002_gn3_h_bypass_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/002_gn3_h_bypass_ku100/002_gn3_h_bypass_ku100_plus_meeting_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/002_gn3_h_bypass_ku100/002_gn3_h_bypass_ku100_minus_meeting_30deg.wav,meeting_30deg,5.5019211769104,5.602140426635742,5.560774803161621,0.7296647966694277,0.29959095695601273,0.9997387263448673,-5.569304943084717
12,003_gn3_h_enabled_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/003_gn3_h_enabled_ku100/003_gn3_h_enabled_ku100_plus_party_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/003_gn3_h_enabled_ku100/003_gn3_h_enabled_ku100_minus_party_0deg.wav,party_0deg,4.521657228469849,4.650830924510956,4.586766958236694,0.6909838027063583,0.2560520721684545,0.999449501330709,-4.635684013366699
13,003_gn3_h_enabled_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/003_gn3_h_enabled_ku100/003_gn3_h_enabled_ku100_plus_party_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/003_gn3_h_enabled_ku100/003_gn3_h_enabled_ku100_minus_party_30deg.wav,party_30deg,5.601670742034912,6.639875769615173,6.22119665145874,0.7272572110325011,0.27446661265857825,0.9996202680589508,-6.188213348388672
14,003_gn3_h_enabled_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/003_gn3_h_enabled_ku100/003_gn3_h_enabled_ku100_plus_restaurant_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/003_gn3_h_enabled_ku100/003_gn3_h_enabled_ku100_minus_restaurant_0deg.wav,restaurant_0deg,4.3659210205078125,4.545437693595886,4.452274441719055,0.6590823584155507,0.23891654315888905,0.9995134460371663,-4.455738544464111
15,003_gn3_h_enabled_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/003_gn3_h_enabled_ku100/003_gn3_h_enabled_ku100_plus_restaurant_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/003_gn3_h_enabled_ku100/003_gn3_h_enabled_ku100_minus_restaurant_30deg.wav,restaurant_30deg,5.3712862730026245,6.413318514823914,6.005030870437622,0.6864797086710973,0.2517646072690963,0.999578077673641,-6.009852409362793
16,003_gn3_h_enabled_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/003_gn3_h_enabled_ku100/003_gn3_h_enabled_ku100_plus_meeting_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/003_gn3_h_enabled_ku100/003_gn3_h_enabled_ku100_minus_meeting_0deg.wav,meeting_0deg,4.56703245639801,4.44297194480896,4.509602785110474,0.6763981952217688,0.28902344983118655,0.9996699019804556,-4.500178813934326
17,003_gn3_h_enabled_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/003_gn3_h_enabled_ku100/003_gn3_h_enabled_ku100_plus_meeting_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/003_gn3_h_enabled_ku100/003_gn3_h_enabled_ku100_minus_meeting_30deg.wav,meeting_30deg,5.805473327636719,5.798013210296631,5.801131725311279,0.743567206514398,0.31551505920661593,0.9996884188430303,-5.71740198135376
18,004_gn3_m_bypass_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/004_gn3_m_bypass_ku100/004_gn3_m_bypass_ku100_plus_party_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/004_gn3_m_bypass_ku100/004_gn3_m_bypass_ku100_minus_party_0deg.wav,party_0deg,2.78987854719162,2.6481616497039795,2.7242040634155273,0.6483534104730764,0.2253836368849565,0.9991325698779214,-2.7063026428222656
19,004_gn3_m_bypass_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/004_gn3_m_bypass_ku100/004_gn3_m_bypass_ku100_plus_party_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/004_gn3_m_bypass_ku100/004_gn3_m_bypass_ku100_minus_party_30deg.wav,party_30deg,3.9684301614761353,3.7216830253601074,3.8234278559684753,0.6888573061444256,0.24773312433412625,0.9995094330813188,-3.8025763034820557
20,004_gn3_m_bypass_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/004_gn3_m_bypass_ku100/004_gn3_m_bypass_ku100_plus_restaurant_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/004_gn3_m_bypass_ku100/004_gn3_m_bypass_ku100_minus_restaurant_0deg.wav,restaurant_0deg,2.6027584075927734,2.206825911998749,2.4130959808826447,0.6286762929664343,0.21253750444909733,0.9993625862192144,-2.4088869094848633
21,004_gn3_m_bypass_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/004_gn3_m_bypass_ku100/004_gn3_m_bypass_ku100_plus_restaurant_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/004_gn3_m_bypass_ku100/004_gn3_m_bypass_ku100_minus_restaurant_30deg.wav,restaurant_30deg,3.8465681672096252,3.610594868659973,3.7029966711997986,0.6780600084028657,0.23547420627350876,0.999632880685683,-3.707227945327759
22,004_gn3_m_bypass_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/004_gn3_m_bypass_ku100/004_gn3_m_bypass_ku100_plus_meeting_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/004_gn3_m_bypass_ku100/004_gn3_m_bypass_ku100_minus_meeting_0deg.wav,meeting_0deg,3.2900822162628174,2.6932087540626526,3.015720248222351,0.6888000215978439,0.27195379626634814,0.9996330466379771,-3.0065269470214844
23,004_gn3_m_bypass_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/004_gn3_m_bypass_ku100/004_gn3_m_bypass_ku100_plus_meeting_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/004_gn3_m_bypass_ku100/004_gn3_m_bypass_ku100_minus_meeting_30deg.wav,meeting_30deg,4.350295662879944,3.604501485824585,3.9274609088897705,0.7341840806501833,0.2994596686662785,0.9997656483395093,-3.929609775543213
24,005_gn3_m_enabled_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/005_gn3_m_enabled_ku100/005_gn3_m_enabled_ku100_plus_party_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/005_gn3_m_enabled_ku100/005_gn3_m_enabled_ku100_minus_party_0deg.wav,party_0deg,2.84811794757843,2.9353848099708557,2.887873649597168,0.6789417307478935,0.24270382919221092,0.9994754765890006,-3.002962827682495
25,005_gn3_m_enabled_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/005_gn3_m_enabled_ku100/005_gn3_m_enabled_ku100_plus_party_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/005_gn3_m_enabled_ku100/005_gn3_m_enabled_ku100_minus_party_30deg.wav,party_30deg,4.13335919380188,4.449866414070129,4.314965009689331,0.7240255812628152,0.2704744168064237,0.9995153544324039,-4.275219917297363
26,005_gn3_m_enabled_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/005_gn3_m_enabled_ku100/005_gn3_m_enabled_ku100_plus_restaurant_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/005_gn3_m_enabled_ku100/005_gn3_m_enabled_ku100_minus_restaurant_0deg.wav,restaurant_0deg,2.7274712920188904,2.632382810115814,2.6857611536979675,0.664065579275189,0.23633342036622296,0.9994475860580081,-2.701737403869629
27,005_gn3_m_enabled_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/005_gn3_m_enabled_ku100/005_gn3_m_enabled_ku100_plus_restaurant_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/005_gn3_m_enabled_ku100/005_gn3_m_enabled_ku100_minus_restaurant_30deg.wav,restaurant_30deg,4.093928337097168,4.274079203605652,4.200347065925598,0.7079702870006309,0.2544825815875485,0.999685797098233,-4.2051496505737305
28,005_gn3_m_enabled_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/005_gn3_m_enabled_ku100/005_gn3_m_enabled_ku100_plus_meeting_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/005_gn3_m_enabled_ku100/005_gn3_m_enabled_ku100_minus_meeting_0deg.wav,meeting_0deg,3.347509205341339,2.7467328310012817,3.1012359261512756,0.7077334948192834,0.28424880609233477,0.9996757061840535,-3.0966477394104004
29,005_gn3_m_enabled_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/005_gn3_m_enabled_ku100/005_gn3_m_enabled_ku100_plus_meeting_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/005_gn3_m_enabled_ku100/005_gn3_m_enabled_ku100_minus_meeting_30deg.wav,meeting_30deg,4.449267089366913,3.865244686603546,4.124250113964081,0.7281464754137821,0.32053219573345193,0.999773221569778,-3.953958034515381
30,006_gn3_l_bypass_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/006_gn3_l_bypass_ku100/006_gn3_l_bypass_ku100_plus_party_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/006_gn3_l_bypass_ku100/006_gn3_l_bypass_ku100_minus_party_0deg.wav,party_0deg,2.840251624584198,3.1476441025733948,3.0155128240585327,0.6770778014281632,0.23263431535648432,0.9994013405506775,-2.990384101867676
31,006_gn3_l_bypass_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/006_gn3_l_bypass_ku100/006_gn3_l_bypass_ku100_plus_party_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/006_gn3_l_bypass_ku100/006_gn3_l_bypass_ku100_minus_party_30deg.wav,party_30deg,4.2136213183403015,4.993322193622589,4.747827649116516,0.7136897360222457,0.2517357112457119,0.999415738979096,-4.72591495513916
32,006_gn3_l_bypass_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/006_gn3_l_bypass_ku100/006_gn3_l_bypass_ku100_plus_restaurant_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/006_gn3_l_bypass_ku100/006_gn3_l_bypass_ku100_minus_restaurant_0deg.wav,restaurant_0deg,2.8487202525138855,2.8308436274528503,2.8381499648094177,0.6340702869035371,0.2195487588719259,0.9994469230266289,-2.833714008331299
33,006_gn3_l_bypass_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/006_gn3_l_bypass_ku100/006_gn3_l_bypass_ku100_plus_restaurant_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/006_gn3_l_bypass_ku100/006_gn3_l_bypass_ku100_minus_restaurant_30deg.wav,restaurant_30deg,4.079761505126953,4.73523736000061,4.542685449123383,0.6915764252585722,0.23725903443856916,0.9996588333516013,-4.549142837524414
34,006_gn3_l_bypass_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/006_gn3_l_bypass_ku100/006_gn3_l_bypass_ku100_plus_meeting_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/006_gn3_l_bypass_ku100/006_gn3_l_bypass_ku100_minus_meeting_0deg.wav,meeting_0deg,3.4697455167770386,3.0349329113960266,3.2277804613113403,0.70879217858683,0.27094820010245046,0.9996202040794194,-3.2245852947235107
35,006_gn3_l_bypass_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/006_gn3_l_bypass_ku100/006_gn3_l_bypass_ku100_plus_meeting_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/006_gn3_l_bypass_ku100/006_gn3_l_bypass_ku100_minus_meeting_30deg.wav,meeting_30deg,4.592455625534058,4.824615716934204,4.747124016284943,0.7257994029668772,0.2991138999118072,0.9997590596944973,-4.75205135345459
36,007_gn3_l_enabled_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/007_gn3_l_enabled_ku100/007_gn3_l_enabled_ku100_plus_party_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/007_gn3_l_enabled_ku100/007_gn3_l_enabled_ku100_minus_party_0deg.wav,party_0deg,3.0671697854995728,4.092124104499817,3.6633330583572388,0.6865916310058665,0.24585855825429861,0.9993056771249448,-3.7698814868927
37,007_gn3_l_enabled_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/007_gn3_l_enabled_ku100/007_gn3_l_enabled_ku100_plus_party_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/007_gn3_l_enabled_ku100/007_gn3_l_enabled_ku100_minus_party_30deg.wav,party_30deg,4.418389797210693,5.490254163742065,5.152771472930908,0.7285879055496725,0.26480579232741425,0.9994639896127503,-5.130707740783691
38,007_gn3_l_enabled_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/007_gn3_l_enabled_ku100/007_gn3_l_enabled_ku100_plus_restaurant_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/007_gn3_l_enabled_ku100/007_gn3_l_enabled_ku100_minus_restaurant_0deg.wav,restaurant_0deg,2.9939106106758118,3.5844886302948,3.3295542001724243,0.6528403460964576,0.2356576364635185,0.9995776258877767,-3.3192644119262695
39,007_gn3_l_enabled_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/007_gn3_l_enabled_ku100/007_gn3_l_enabled_ku100_plus_restaurant_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/007_gn3_l_enabled_ku100/007_gn3_l_enabled_ku100_minus_restaurant_30deg.wav,restaurant_30deg,4.358994364738464,5.297473669052124,5.014140009880066,0.7058230628417987,0.2576419040107666,0.9996334850095293,-5.018538951873779
40,007_gn3_l_enabled_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/007_gn3_l_enabled_ku100/007_gn3_l_enabled_ku100_plus_meeting_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/007_gn3_l_enabled_ku100/007_gn3_l_enabled_ku100_minus_meeting_0deg.wav,meeting_0deg,3.55144202709198,3.5514387488365173,3.551439642906189,0.7041670849633918,0.2888132666983176,0.9997112609724482,-3.5464026927948
41,007_gn3_l_enabled_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/007_gn3_l_enabled_ku100/007_gn3_l_enabled_ku100_plus_meeting_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/007_gn3_l_enabled_ku100/007_gn3_l_enabled_ku100_minus_meeting_30deg.wav,meeting_30deg,4.73233699798584,4.865806698799133,4.820850193500519,0.7131861143574917,0.3222735580553414,0.9997459591868386,-4.695958614349365
42,008_gn5_h_bypass_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/008_gn5_h_bypass_ku100/008_gn5_h_bypass_ku100_plus_party_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/008_gn5_h_bypass_ku100/008_gn5_h_bypass_ku100_minus_party_0deg.wav,party_0deg,4.362156391143799,4.207035601139069,4.284601807594299,0.641957335774884,0.2307594140640486,0.9993755734065068,-4.2765350341796875
43,008_gn5_h_bypass_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/008_gn5_h_bypass_ku100/008_gn5_h_bypass_ku100_plus_party_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/008_gn5_h_bypass_ku100/008_gn5_h_bypass_ku100_minus_party_30deg.wav,party_30deg,5.349905490875244,6.12299919128418,5.831191539764404,0.7028491873138811,0.24706759703954717,0.999540255211521,-5.8058929443359375
44,008_gn5_h_bypass_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/008_gn5_h_bypass_ku100/008_gn5_h_bypass_ku100_plus_restaurant_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/008_gn5_h_bypass_ku100/008_gn5_h_bypass_ku100_minus_restaurant_0deg.wav,restaurant_0deg,4.120078682899475,3.3267131447792053,3.7165650725364685,0.6403618151237833,0.21234288908110308,0.9992898875360852,-3.7164080142974854
45,008_gn5_h_bypass_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/008_gn5_h_bypass_ku100/008_gn5_h_bypass_ku100_plus_restaurant_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/008_gn5_h_bypass_ku100/008_gn5_h_bypass_ku100_minus_restaurant_30deg.wav,restaurant_30deg,5.0778114795684814,5.667636394500732,5.453634858131409,0.6874236458176302,0.23133322142048526,0.9994937514966935,-5.463764190673828
46,008_gn5_h_bypass_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/008_gn5_h_bypass_ku100/008_gn5_h_bypass_ku100_plus_meeting_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/008_gn5_h_bypass_ku100/008_gn5_h_bypass_ku100_minus_meeting_0deg.wav,meeting_0deg,4.5704615116119385,3.6580505967140198,4.1262418031692505,0.6924086315071063,0.2635073997287603,0.9995679278805726,-4.119848728179932
47,008_gn5_h_bypass_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/008_gn5_h_bypass_ku100/008_gn5_h_bypass_ku100_plus_meeting_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/008_gn5_h_bypass_ku100/008_gn5_h_bypass_ku100_minus_meeting_30deg.wav,meeting_30deg,5.7098472118377686,5.5814528465271,5.6332314014434814,0.719345733436458,0.2979488380032387,0.9997210230396483,-5.641613483428955
48,009_gn5_h_enabled_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/009_gn5_h_enabled_ku100/009_gn5_h_enabled_ku100_plus_party_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/009_gn5_h_enabled_ku100/009_gn5_h_enabled_ku100_minus_party_0deg.wav,party_0deg,5.201367735862732,5.181897282600403,5.191367268562317,0.7604333789227699,0.35540759379988485,0.9998711084599713,-5.381465435028076
49,009_gn5_h_enabled_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/009_gn5_h_enabled_ku100/009_gn5_h_enabled_ku100_plus_party_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/009_gn5_h_enabled_ku100/009_gn5_h_enabled_ku100_minus_party_30deg.wav,party_30deg,6.296650767326355,6.16243302822113,6.210213303565979,0.7329873784217681,0.27947953266337777,0.9993536414452487,-6.175415992736816
50,009_gn5_h_enabled_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/009_gn5_h_enabled_ku100/009_gn5_h_enabled_ku100_plus_restaurant_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/009_gn5_h_enabled_ku100/009_gn5_h_enabled_ku100_minus_restaurant_0deg.wav,restaurant_0deg,5.346766710281372,5.164544582366943,5.255081653594971,0.6898899353680226,0.2673902460623843,0.9996311620965168,-5.296173095703125
51,009_gn5_h_enabled_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/009_gn5_h_enabled_ku100/009_gn5_h_enabled_ku100_plus_restaurant_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/009_gn5_h_enabled_ku100/009_gn5_h_enabled_ku100_minus_restaurant_30deg.wav,restaurant_30deg,6.23058021068573,6.225557327270508,6.2272703647613525,0.7225607889575946,0.2542651804479365,0.9996092534473724,-6.238717555999756
52,009_gn5_h_enabled_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/009_gn5_h_enabled_ku100/009_gn5_h_enabled_ku100_plus_meeting_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/009_gn5_h_enabled_ku100/009_gn5_h_enabled_ku100_minus_meeting_0deg.wav,meeting_0deg,5.24310827255249,4.563993215560913,4.917898178100586,0.714311936878705,0.27174655226655914,0.9995033426295282,-4.900406837463379
53,009_gn5_h_enabled_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/009_gn5_h_enabled_ku100/009_gn5_h_enabled_ku100_plus_meeting_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/009_gn5_h_enabled_ku100/009_gn5_h_enabled_ku100_minus_meeting_30deg.wav,meeting_30deg,6.596360206604004,6.144675016403198,6.317510604858398,0.7604911701910154,0.31121149741342147,0.9996632808779206,-6.267687797546387
54,010_gn5_m_bypass_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/010_gn5_m_bypass_ku100/010_gn5_m_bypass_ku100_plus_party_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/010_gn5_m_bypass_ku100/010_gn5_m_bypass_ku100_minus_party_0deg.wav,party_0deg,2.9086950421333313,2.785383462905884,2.849918007850647,0.6810442377594216,0.22303544644103604,0.9993840705730118,-2.8356730937957764
55,010_gn5_m_bypass_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/010_gn5_m_bypass_ku100/010_gn5_m_bypass_ku100_plus_party_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/010_gn5_m_bypass_ku100/010_gn5_m_bypass_ku100_minus_party_30deg.wav,party_30deg,4.073961973190308,4.059810936450958,4.0653011202812195,0.7150403672149588,0.24655036232915406,0.9995420480375674,-4.043599605560303
56,010_gn5_m_bypass_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/010_gn5_m_bypass_ku100/010_gn5_m_bypass_ku100_plus_restaurant_0deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/010_gn5_m_bypass_ku100/010_gn5_m_bypass_ku100_minus_restaurant_0deg.wav,restaurant_0deg,2.692292332649231,2.25580170750618,2.47909352183342,0.6371424419307689,0.20399837719557537,0.9989160855627393,-2.478642702102661
57,010_gn5_m_bypass_ku100,0,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/010_gn5_m_bypass_ku100/010_gn5_m_bypass_ku100_plus_restaurant_30deg.wav,/home/ubuntu/Data/ha_listening_situations/recordings/ku_recordings/010_gn5_m_bypass_ku100/010_gn5_m_bypass_ku100_minus_restaurant_30deg.wav,restaurant_30deg,3.9371201395988464,3.82831871509552,3.8685238361358643,0.6605230087049849,0.22593637855870446,0.9994856803551736,-3.87263822555542
